964.9962463413831,1402.0033264009978
957.4916869066656,1408.6058268677443
949.9369134269655,1415.1551467757672
942.3365278095007,1421.6443122550845
934.6765994094312,1428.0819677542895
926.9728970788419,1434.451564533636
919.2116259597242,1440.7611631583422
911.3938482068479,1447.0061963628978
903.5351879447699,1453.170737735927
895.6075706481934,1459.2729930877686
887.6267049312592,1465.2966727018356
879.5793364010751,1471.2475131433457
871.4810785651207,1477.109633654356
863.3188302516937,1482.888111948967
855.093933906406,1488.5771755110472
846.8077484034001,1494.1709811817855
838.461649045348,1499.6636151596904
830.0290794372557,1505.0667552947998
821.5535736083984,1510.3469772338867
812.9948430024087,1515.5237497966737
804.3685165494679,1520.5811259076
795.6625742316245,1525.5195343196392
786.8925536721945,1530.3234205767512
778.0601768493652,1534.9853801727295
769.1402305960655,1539.5113150775433
760.1349277347326,1543.8917101547122
751.0731694698334,1548.1048048734665
741.9302728176117,1552.1542214155197
732.7079004794359,1556.0307565256953
723.4195694476366,1559.7499399706721
714.0937259793282,1563.314666479826
704.6905759163201,1566.7376223485917
695.2496283650398,1570.0018930137157
685.7309922724962,1573.1187274977565
676.1742708235979,1576.0726067349315
666.5793674588203,1578.8620984256268
656.932871747762,1581.4892699550837
647.2479677200317,1583.9486956596372
637.5112117081881,1586.2419499084351
627.735819414258,1588.3640768453477
617.9216926693916,1590.3136202991009
608.0821284241974,1592.0868296008557
598.2036655545235,1593.6850201785562
588.3130619116127,1595.1031226199118
578.3834278583527,1596.3442515134811
568.4550483971834,1597.4030014201999
558.4875394850969,1598.2833086773753
548.5077907592058,1598.9820586964488
538.5158022195101,1599.4992514774203
528.5386288166046,1599.8342245817184
518.5357377119362,1599.9887072127312
508.54217467829585,1599.9547758605331
498.54544157907367,1599.703467225656
488.5448748320341,1599.2257355079055
478.5641180984676,1598.5162646528333
468.62598730251193,1597.571569448337
458.692330121994,1596.3820766210556
448.786219637841,1594.9437321629375
438.92988009378314,1593.2543595787138
429.12528961896896,1591.3095835149288
419.37443821132183,1589.1050023660064
409.67932773754,1586.6361882742494
400.060682579875,1583.9042822346091
390.5198505036533,1580.906303172931
381.0764437429607,1577.6458520051092
371.71310732886195,1574.1143350508064
362.46681286022067,1570.323937183246
353.3199816197157,1566.2665596231816
344.307997867465,1561.9578982219098
335.4130560606718,1557.3903559073806
326.65205444023013,1552.5735365804285
318.0243138484657,1547.50894244574
309.54560367390513,1542.2086742725223
301.21457351371646,1536.6757189687341
293.0298782400787,1530.9130517747253
285.0217339210212,1524.9477998819202
277.1563656143844,1518.7607078459114
269.4631260447204,1512.3808124568313
261.92426681518555,1505.8003902435303
254.55273474380374,1499.0377851184458
247.36063132807612,1492.113210728392
240.31579226255417,1485.003849118948
233.44484440982342,1477.744766317308
226.73057478666306,1470.3270545899868
220.19325379654765,1462.763451864943
213.84544579684734,1455.043292723596
207.6877148859203,1447.1669398006052
201.72006106376648,1439.1343930959702
195.95454959571362,1430.9632039293647
190.3899723701179,1422.6543650534004
185.02512384578586,1414.2088671084493
179.86966420337558,1405.6462377663702
174.91596488188952,1396.9590128040873
